n,p,sigma,T,rmse_mean,rmse_sd,source_file
5000,5,0.25,100,0.0573532082140445,0.0010548482226456,rmse_table_all_5000.csv
5000,5,0.25,110,0.0561233695596456,0.0008303114666796,rmse_table_all_5000.csv
5000,5,0.25,120,0.056385400891304,0.0017922610694712,rmse_table_all_5000.csv
5000,5,0.25,130,0.055023369193077,0.0011995741443337,rmse_table_all_5000.csv
5000,5,0.25,140,0.0548967562615871,0.0013373640805205,rmse_table_all_5000.csv
5000,5,0.25,150,0.0543279193341732,0.0013859356535197,rmse_table_all_5000.csv
5000,5,0.25,160,0.0544412765651941,0.0006828061513476,rmse_table_all_5000.csv
5000,5,0.25,170,0.0538096725940704,0.0009337821813083,rmse_table_all_5000.csv
5000,5,0.25,180,0.054909985885024,0.0011484256443196,rmse_table_all_5000.csv
5000,5,0.25,190,0.0550012327730655,0.0010487533913311,rmse_table_all_5000.csv
5000,5,0.25,200,0.0544844005256891,0.0009765352513027,rmse_table_all_5000.csv
5000,5,0.25,210,0.0545386839658021,0.0009090307647028,rmse_table_all_5000.csv
5000,5,0.25,220,0.055804393440485,0.0012123377513344,rmse_table_all_5000.csv
5000,5,0.25,230,0.0557419117540121,0.0010927096307322,rmse_table_all_5000.csv
5000,5,0.25,240,0.0556917246431112,0.0009143645849523,rmse_table_all_5000.csv
5000,5,0.5,10,0.156795239448547,0.0095601016934423,rmse_table_all_5000.csv
5000,5,0.5,20,0.125910103321075,0.0052472291213434,rmse_table_all_5000.csv
5000,5,0.5,30,0.11804886162281,0.008443889744879,rmse_table_all_5000.csv
5000,5,0.5,40,0.106732897460461,0.001734145752693,rmse_table_all_5000.csv
5000,5,0.5,50,0.101691824197769,0.002515858880302,rmse_table_all_5000.csv
5000,5,0.5,60,0.0956617578864097,0.0020654936380701,rmse_table_all_5000.csv
5000,5,0.5,70,0.0948545306921005,0.0024688308583159,rmse_table_all_5000.csv
5000,5,0.5,80,0.0901353165507316,0.0016074468567169,rmse_table_all_5000.csv
5000,5,0.5,90,0.0888602912425994,0.0015732899449035,rmse_table_all_5000.csv
5000,5,0.5,100,0.0885760024189949,0.001729690704434,rmse_table_all_5000.csv
5000,5,0.5,110,0.0896062090992927,0.0031336687219879,rmse_table_all_5000.csv
5000,5,0.5,120,0.0889365583658218,0.0010539517728624,rmse_table_all_5000.csv
5000,5,0.5,130,0.0874061062932014,0.0008520879351324,rmse_table_all_5000.csv
5000,5,0.5,140,0.0908057704567909,0.0030026484461348,rmse_table_all_5000.csv
5000,5,1.0,10,0.211406350135803,0.0072597514370813,rmse_table_all_5000.csv
5000,5,1.0,20,0.190767282247543,0.0092822366463572,rmse_table_all_5000.csv
5000,5,1.0,30,0.162969893217087,0.0023187279299801,rmse_table_all_5000.csv
5000,5,1.0,40,0.151092582941055,0.0027165968702448,rmse_table_all_5000.csv
5000,5,1.0,50,0.143572336435318,0.0025394259459406,rmse_table_all_5000.csv
5000,5,1.0,60,0.142732271552086,0.0017699867112234,rmse_table_all_5000.csv
5000,5,1.0,70,0.141754734516144,0.00538857073882,rmse_table_all_5000.csv
5000,5,1.0,80,0.145082733035088,0.0030885502136074,rmse_table_all_5000.csv
5000,5,1.0,90,0.145363554358482,0.0026988877291836,rmse_table_all_5000.csv
5000,5,1.0,100,0.145885843038559,0.0032938449940029,rmse_table_all_5000.csv
5000,5,1.0,110,0.149694412946701,0.0021832529726188,rmse_table_all_5000.csv
5000,5,1.0,120,0.150409153103828,0.0026384565942301,rmse_table_all_5000.csv
5000,5,1.0,130,0.152937024831772,0.002294324468593,rmse_table_all_5000.csv
5000,5,1.0,140,0.15343374311924,0.0044625607327287,rmse_table_all_5000.csv
5000,10,0.25,5,0.508494830131531,0.0190716276514003,rmse_table_all_5000.csv
5000,10,0.25,15,0.202918630838394,0.0090290168162588,rmse_table_all_5000.csv
5000,10,0.25,25,0.143874287605286,0.0033837805460026,rmse_table_all_5000.csv
5000,10,0.25,35,0.117427141964436,0.0036071811804989,rmse_table_all_5000.csv
5000,10,0.25,45,0.114417518675327,0.004872940519277,rmse_table_all_5000.csv
5000,10,0.25,55,0.100709269940853,0.000882274255888,rmse_table_all_5000.csv
5000,10,0.25,65,0.100523707270622,0.0026266638438881,rmse_table_all_5000.csv
5000,10,0.25,75,0.0955718755722045,0.0015957670154691,rmse_table_all_5000.csv
5000,10,0.25,85,0.0941526532173156,0.0027525593907077,rmse_table_all_5000.csv
5000,10,0.25,95,0.0916966661810874,0.00128369985172,rmse_table_all_5000.csv
5000,10,0.25,105,0.0875386908650398,0.0032436315579666,rmse_table_all_5000.csv
5000,10,0.25,115,0.0856337115168571,0.0016193453013034,rmse_table_all_5000.csv
5000,10,0.25,125,0.0812115550041198,0.0018841978080871,rmse_table_all_5000.csv
5000,10,0.25,135,0.0807155400514602,0.0012091223507379,rmse_table_all_5000.csv
5000,10,0.25,145,0.0828445836901664,0.0024335362090659,rmse_table_all_5000.csv
5000,10,0.25,155,0.0798514202237129,0.0011899575819157,rmse_table_all_5000.csv
5000,10,0.25,165,0.0794924601912498,0.0009461411397095,rmse_table_all_5000.csv
5000,10,0.25,175,0.0776318773627281,0.0013887965770163,rmse_table_all_5000.csv
5000,10,0.25,185,0.0780134856700897,0.0008239513560214,rmse_table_all_5000.csv
5000,10,0.25,195,0.0770088717341423,0.0012063341630005,rmse_table_all_5000.csv
5000,10,0.25,205,0.077079452574253,0.0007680503960513,rmse_table_all_5000.csv
5000,10,0.25,215,0.0770973652601242,0.001406625189562,rmse_table_all_5000.csv
5000,10,0.25,225,0.0766066148877143,0.0020739490710944,rmse_table_all_5000.csv
5000,10,0.25,235,0.0754776656627655,0.0012137042485293,rmse_table_all_5000.csv
5000,10,0.25,245,0.0768462941050529,0.0022182917834411,rmse_table_all_5000.csv
5000,10,0.25,255,0.0758798018097877,0.0015386939651942,rmse_table_all_5000.csv
5000,10,0.25,265,0.0765746742486953,0.0015082937407123,rmse_table_all_5000.csv
5000,10,0.25,275,0.0761472553014755,0.0014478541424138,rmse_table_all_5000.csv
5000,10,0.25,285,0.0765443667769432,0.0012910977751832,rmse_table_all_5000.csv
5000,10,0.25,295,0.0755459532141685,0.0010439938601702,rmse_table_all_5000.csv
5000,10,0.25,305,0.0777020767331123,0.0022598599287328,rmse_table_all_5000.csv
5000,10,0.25,315,0.0780957847833633,0.0018486479235183,rmse_table_all_5000.csv
5000,10,0.25,325,0.0776230111718177,0.0005012534231937,rmse_table_all_5000.csv
5000,10,0.25,335,0.0773219525814056,0.0021996665304781,rmse_table_all_5000.csv
5000,10,0.25,345,0.0782090082764625,0.0015140141740864,rmse_table_all_5000.csv
5000,10,0.25,355,0.0788090124726295,0.0007841540917428,rmse_table_all_5000.csv
5000,10,0.25,365,0.0778028488159179,0.0011291660514704,rmse_table_all_5000.csv
5000,10,0.25,375,0.0779461473226547,0.0014846886288271,rmse_table_all_5000.csv
5000,10,0.25,385,0.0796533271670341,0.003471787106722,rmse_table_all_5000.csv
5000,10,0.25,395,0.0799022600054741,0.0012329171878666,rmse_table_all_5000.csv
5000,10,0.25,405,0.0788088709115982,0.0021822544977214,rmse_table_all_5000.csv
5000,10,0.25,415,0.0790506318211555,0.0010929220656802,rmse_table_all_5000.csv
5000,10,0.25,425,0.0821102052927017,0.0009301113972403,rmse_table_all_5000.csv
5000,10,0.25,435,0.0824017569422721,0.0014759646560075,rmse_table_all_5000.csv
5000,10,0.25,445,0.0804749235510826,0.0015434788546063,rmse_table_all_5000.csv
5000,10,0.25,455,0.0809575796127319,0.0007918294928121,rmse_table_all_5000.csv
5000,10,0.25,465,0.0807882905006408,0.0020150603768087,rmse_table_all_5000.csv
5000,10,0.25,475,0.0822223365306854,0.0005872254335961,rmse_table_all_5000.csv
5000,10,0.25,485,0.081609359383583,0.0012310856843203,rmse_table_all_5000.csv
5000,10,0.25,495,0.0830846026539802,0.0014121016718605,rmse_table_all_5000.csv
5000,10,0.5,10,0.297073423862457,0.0087437604876962,rmse_table_all_5000.csv
5000,10,0.5,25,0.172641369700432,0.0047714960770659,rmse_table_all_5000.csv
5000,10,0.5,40,0.1533501714468,0.0048018348942425,rmse_table_all_5000.csv
5000,10,0.5,55,0.145858809351921,0.0025360469527397,rmse_table_all_5000.csv
5000,10,0.5,70,0.13800536096096,0.0018778964422225,rmse_table_all_5000.csv
5000,10,0.5,85,0.131386184692383,0.0022728151163962,rmse_table_all_5000.csv
5000,10,0.5,100,0.122468529641628,0.0019441437121137,rmse_table_all_5000.csv
5000,10,0.5,115,0.121487431228161,0.001543955280865,rmse_table_all_5000.csv
5000,10,0.5,130,0.118990245461464,0.0013943410823218,rmse_table_all_5000.csv
5000,10,0.5,145,0.11700643748045,0.0025439918215217,rmse_table_all_5000.csv
5000,10,0.5,160,0.115437653660774,0.0010455988923408,rmse_table_all_5000.csv
5000,10,0.5,175,0.116326670348644,0.0021662957846268,rmse_table_all_5000.csv
5000,10,0.5,190,0.115276072919369,0.0027917271188652,rmse_table_all_5000.csv
5000,10,0.5,205,0.115100730955601,0.0026848013816411,rmse_table_all_5000.csv
5000,10,0.5,220,0.115953150391579,0.0022349425044028,rmse_table_all_5000.csv
5000,10,0.5,235,0.116614988446236,0.0023235386938165,rmse_table_all_5000.csv
5000,10,1.0,10,0.350145179033279,0.0167220180168769,rmse_table_all_5000.csv
5000,10,1.0,30,0.233787605166435,0.0125888126554336,rmse_table_all_5000.csv
5000,10,1.0,50,0.201469486951828,0.0028592426798739,rmse_table_all_5000.csv
5000,10,1.0,70,0.195446190237999,0.0058530675421639,rmse_table_all_5000.csv
5000,10,1.0,90,0.187659674882889,0.0024700752812338,rmse_table_all_5000.csv
5000,10,1.0,110,0.183760964870453,0.0018972079620383,rmse_table_all_5000.csv
5000,10,1.0,130,0.189473503828049,0.00296447348355,rmse_table_all_5000.csv
5000,10,1.0,150,0.188129550218582,0.0057285632065356,rmse_table_all_5000.csv
5000,10,1.0,170,0.185527163743973,0.0030008088862148,rmse_table_all_5000.csv
5000,10,1.0,190,0.192735353112221,0.0013709114008093,rmse_table_all_5000.csv
5000,10,1.0,210,0.191407611966133,0.0027656287270007,rmse_table_all_5000.csv
5000,10,1.0,230,0.19678897857666,0.0042491479562223,rmse_table_all_5000.csv
5000,10,1.0,250,0.196231427788734,0.0022940568117558,rmse_table_all_5000.csv
5000,10,1.0,270,0.200548470020294,0.0010483599229315,rmse_table_all_5000.csv
5000,10,1.0,290,0.203498721122742,0.0028522176751976,rmse_table_all_5000.csv
5000,20,0.25,100,0.140690457820892,0.002036334765162,rmse_table_all_5000.csv
5000,20,0.25,120,0.129667329788208,0.0023094526228862,rmse_table_all_5000.csv
5000,20,0.25,140,0.12241063117981,0.0036920161492351,rmse_table_all_5000.csv
5000,20,0.25,160,0.118364763259888,0.0008082761763633,rmse_table_all_5000.csv
5000,20,0.25,180,0.111957573890686,0.0014744171110313,rmse_table_all_5000.csv
5000,20,0.25,200,0.110396657884121,0.0022706862628029,rmse_table_all_5000.csv
5000,20,0.25,220,0.107399816811085,0.0018073015188633,rmse_table_all_5000.csv
5000,20,0.25,240,0.106983305513859,0.002467673995024,rmse_table_all_5000.csv
5000,20,0.25,260,0.102748024463654,0.0009968502349387,rmse_table_all_5000.csv
5000,20,0.25,280,0.103229060769081,0.0019107102825783,rmse_table_all_5000.csv
5000,20,0.25,300,0.0999334946274757,0.0017277115140543,rmse_table_all_5000.csv
5000,20,0.25,320,0.100901621580124,0.0023159789016344,rmse_table_all_5000.csv
5000,20,0.25,340,0.100509421527386,0.0014455711193016,rmse_table_all_5000.csv
5000,20,0.25,360,0.0978169932961463,0.0028550682414545,rmse_table_all_5000.csv
5000,20,0.25,380,0.0999185964465141,0.0012877443032786,rmse_table_all_5000.csv
5000,20,0.25,400,0.0989981353282928,0.002639174013979,rmse_table_all_5000.csv
5000,20,0.25,420,0.0990098372101783,0.0019947569586519,rmse_table_all_5000.csv
5000,20,0.25,440,0.0987200587987899,0.0022127866546982,rmse_table_all_5000.csv
5000,20,0.25,460,0.09877220839262,0.002798505184312,rmse_table_all_5000.csv
5000,20,0.25,480,0.0997917130589485,0.0018377967850404,rmse_table_all_5000.csv
5000,20,0.5,10,0.49975084066391,0.0179884181207986,rmse_table_all_5000.csv
5000,20,0.5,25,0.297833371162415,0.0094048637771147,rmse_table_all_5000.csv
5000,20,0.5,40,0.24896634221077,0.0059395198184477,rmse_table_all_5000.csv
5000,20,0.5,55,0.223688957095146,0.0043691825026478,rmse_table_all_5000.csv
5000,20,0.5,70,0.206202420592308,0.0061896771691355,rmse_table_all_5000.csv
5000,20,0.5,85,0.192723307013512,0.0058782100710988,rmse_table_all_5000.csv
5000,20,0.5,100,0.181875962018967,0.0044241691290657,rmse_table_all_5000.csv
5000,20,0.5,115,0.174132511019707,0.0036820103403103,rmse_table_all_5000.csv
5000,20,0.5,130,0.169446846842766,0.0011335246564876,rmse_table_all_5000.csv
5000,20,0.5,145,0.165738660097122,0.0050247358102012,rmse_table_all_5000.csv
5000,20,0.5,160,0.158884811401367,0.0030654530097705,rmse_table_all_5000.csv
5000,20,0.5,175,0.155130904912949,0.0033036431785313,rmse_table_all_5000.csv
5000,20,0.5,190,0.1551414757967,0.0015832561167191,rmse_table_all_5000.csv
5000,20,0.5,205,0.155073028802872,0.0024220618628004,rmse_table_all_5000.csv
5000,20,0.5,220,0.150446748733521,0.0019449322096571,rmse_table_all_5000.csv
5000,20,0.5,235,0.151637840270996,0.0016133611810412,rmse_table_all_5000.csv
5000,20,1.0,50,0.284609001874924,0.0059101084934133,rmse_table_all_5000.csv
5000,20,1.0,70,0.257964053750038,0.0077666929453734,rmse_table_all_5000.csv
5000,20,1.0,90,0.245968791842461,0.0068993166422748,rmse_table_all_5000.csv
5000,20,1.0,110,0.242759385704994,0.0056082364449485,rmse_table_all_5000.csv
5000,20,1.0,130,0.232780531048775,0.0031789591881006,rmse_table_all_5000.csv
5000,20,1.0,150,0.234550055861473,0.0031880876964431,rmse_table_all_5000.csv
5000,20,1.0,170,0.234612074494362,0.0039375199970205,rmse_table_all_5000.csv
5000,20,1.0,190,0.232975795865059,0.0018757991220985,rmse_table_all_5000.csv
5000,20,1.0,210,0.239532059431076,0.0049098440439483,rmse_table_all_5000.csv
5000,20,1.0,230,0.235995423793793,0.0025018413392368,rmse_table_all_5000.csv
5000,20,1.0,250,0.23414760529995,0.0029053209535474,rmse_table_all_5000.csv
5000,20,1.0,270,0.236530959606171,0.0033918943800948,rmse_table_all_5000.csv
5000,20,1.0,290,0.240166947245598,0.0054046599953711,rmse_table_all_5000.csv
5000,20,1.0,310,0.24451068341732,0.0036234223520047,rmse_table_all_5000.csv
5000,20,1.0,330,0.242602550983429,0.0015670650593926,rmse_table_all_5000.csv
5000,50,0.25,400,0.15152083337307,0.0040991673482832,rmse_table_all_5000.csv
5000,50,0.25,450,0.148642536997795,0.0048864415791827,rmse_table_all_5000.csv
5000,50,0.25,500,0.147548794746399,0.0028868410984534,rmse_table_all_5000.csv
5000,50,0.25,550,0.140618163347244,0.0017482461171319,rmse_table_all_5000.csv
5000,50,0.25,600,0.139982491731644,0.0039030928022321,rmse_table_all_5000.csv
5000,50,0.25,650,0.142331489920616,0.0012905338440847,rmse_table_all_5000.csv
5000,50,0.25,700,0.143169194459915,0.0034964623653067,rmse_table_all_5000.csv
5000,50,0.25,750,0.139859333634377,0.0029028369837321,rmse_table_all_5000.csv
5000,50,0.25,800,0.13838018476963,0.002667096194152,rmse_table_all_5000.csv
5000,50,0.25,850,0.144043573737144,0.0044284477754178,rmse_table_all_5000.csv
5000,50,0.25,900,0.14058538377285,0.003122200534539,rmse_table_all_5000.csv
5000,50,0.25,950,0.140222904086113,0.0025329086103401,rmse_table_all_5000.csv
5000,50,0.5,100,0.308672159910202,0.0045559010236905,rmse_table_all_5000.csv
5000,50,0.5,140,0.264245194196701,0.0044356245753823,rmse_table_all_5000.csv
5000,50,0.5,180,0.249749073386192,0.0038253572602265,rmse_table_all_5000.csv
5000,50,0.5,220,0.236261469125748,0.0038007858672766,rmse_table_all_5000.csv
5000,50,0.5,260,0.222559762001038,0.0038922956549518,rmse_table_all_5000.csv
5000,50,0.5,300,0.215061861276627,0.0019922195013799,rmse_table_all_5000.csv
5000,50,0.5,340,0.216326346993446,0.0032102905128183,rmse_table_all_5000.csv
5000,50,0.5,380,0.20755717754364,0.0033607059196492,rmse_table_all_5000.csv
5000,50,0.5,420,0.20945757329464,0.0022531502722162,rmse_table_all_5000.csv
5000,50,0.5,460,0.205371111631393,0.0039540247763527,rmse_table_all_5000.csv
5000,50,1.0,100,0.361235898733139,0.0084280673120904,rmse_table_all_5000.csv
5000,50,1.0,120,0.34692297577858,0.0030410840258084,rmse_table_all_5000.csv
5000,50,1.0,140,0.331262457370758,0.0078663757272545,rmse_table_all_5000.csv
5000,50,1.0,160,0.32933315038681,0.0057708689333892,rmse_table_all_5000.csv
5000,50,1.0,180,0.319482928514481,0.0105135625986689,rmse_table_all_5000.csv
5000,50,1.0,200,0.32017827630043,0.0058508547295671,rmse_table_all_5000.csv
5000,50,1.0,220,0.313186877965927,0.0082525913671456,rmse_table_all_5000.csv
5000,50,1.0,240,0.313027781248093,0.0052564541091319,rmse_table_all_5000.csv
5000,50,1.0,260,0.308121997117996,0.0063553044859416,rmse_table_all_5000.csv
5000,50,1.0,280,0.299084198474884,0.005754388475644,rmse_table_all_5000.csv
5000,50,1.0,300,0.307683169841766,0.0035037053195376,rmse_table_all_5000.csv
5000,50,1.0,320,0.303990942239761,0.0029921488420271,rmse_table_all_5000.csv
5000,50,1.0,340,0.307381963729858,0.0041960017308815,rmse_table_all_5000.csv
10000,5,0.25,10,0.141638875007629,0.0128895603892939,rmse_table_all_10000.csv
10000,5,0.25,25,0.0698275983333587,0.0036835195565187,rmse_table_all_10000.csv
10000,5,0.25,40,0.0642450839281082,0.0018403190479333,rmse_table_all_10000.csv
10000,5,0.25,55,0.0596717238426208,0.0022814900724089,rmse_table_all_10000.csv
10000,5,0.25,70,0.0564010813832283,0.0003642851273673,rmse_table_all_10000.csv
10000,5,0.25,85,0.054347837716341,0.0008293501864657,rmse_table_all_10000.csv
10000,5,0.25,100,0.0508321039378643,0.0014455625748416,rmse_table_all_10000.csv
10000,5,0.25,115,0.0499129436910152,0.001332727117814,rmse_table_all_10000.csv
10000,5,0.25,130,0.0481053829193115,0.00135930470576,rmse_table_all_10000.csv
10000,5,0.25,145,0.0481362007558345,0.0016123453162621,rmse_table_all_10000.csv
10000,5,0.25,160,0.0473080575466156,0.0022340793489042,rmse_table_all_10000.csv
10000,5,0.25,175,0.0462539464235305,0.0003264878111756,rmse_table_all_10000.csv
10000,5,0.25,190,0.0463028088212013,0.0014056477340859,rmse_table_all_10000.csv
10000,5,0.25,205,0.0462898693978786,0.001111771700217,rmse_table_all_10000.csv
10000,5,0.25,220,0.0467150337994098,0.0007722014314685,rmse_table_all_10000.csv
10000,5,0.25,235,0.0468374907970428,0.0007867628294038,rmse_table_all_10000.csv
10000,5,0.25,250,0.0467925325036048,0.0007453623205819,rmse_table_all_10000.csv
10000,5,0.25,265,0.0472785018384456,0.0013696931184028,rmse_table_all_10000.csv
10000,5,0.25,280,0.0470683425664901,0.0009311024352043,rmse_table_all_10000.csv
10000,5,0.25,295,0.04772494956851,0.0009576872353083,rmse_table_all_10000.csv
10000,5,0.5,10,0.145960122346878,0.0053480155248898,rmse_table_all_10000.csv
10000,5,0.5,20,0.103411132097244,0.0024032162967247,rmse_table_all_10000.csv
10000,5,0.5,30,0.0988127812743187,0.0019994320008441,rmse_table_all_10000.csv
10000,5,0.5,40,0.0913005113601684,0.0046294273862962,rmse_table_all_10000.csv
10000,5,0.5,50,0.0856736108660698,0.0022928727293362,rmse_table_all_10000.csv
10000,5,0.5,60,0.0820286780595779,0.0023634969370036,rmse_table_all_10000.csv
10000,5,0.5,70,0.078536581993103,0.001596139275278,rmse_table_all_10000.csv
10000,5,0.5,80,0.0758068546652794,0.0014284591647009,rmse_table_all_10000.csv
10000,5,0.5,90,0.0739550352096557,0.0024880210147316,rmse_table_all_10000.csv
10000,5,0.5,100,0.0733352735638618,0.0021920191488057,rmse_table_all_10000.csv
10000,5,0.5,110,0.0731352552771568,0.0014143817743753,rmse_table_all_10000.csv
10000,5,0.5,120,0.0724952459335327,0.0025861680912826,rmse_table_all_10000.csv
10000,5,0.5,130,0.0724587991833686,0.0015262766708121,rmse_table_all_10000.csv
10000,5,0.5,140,0.0712272271513938,0.001952778939518,rmse_table_all_10000.csv
10000,5,0.5,150,0.0743995726108551,0.0020554002890728,rmse_table_all_10000.csv
10000,5,0.5,160,0.0761272251605987,0.0036989340208675,rmse_table_all_10000.csv
10000,5,0.5,170,0.0722731456160545,0.0016901444478828,rmse_table_all_10000.csv
10000,5,0.5,180,0.072391639649868,0.0004911361097161,rmse_table_all_10000.csv
10000,5,0.5,190,0.0763592571020126,0.0032567991333394,rmse_table_all_10000.csv
10000,5,1.0,10,0.182255721092224,0.009639813934492,rmse_table_all_10000.csv
10000,5,1.0,20,0.146109130978584,0.0049808303252275,rmse_table_all_10000.csv
10000,5,1.0,30,0.133976429700851,0.0024974057728932,rmse_table_all_10000.csv
10000,5,1.0,40,0.125535321235657,0.0065827249038418,rmse_table_all_10000.csv
10000,5,1.0,50,0.119306690990925,0.0013699373715269,rmse_table_all_10000.csv
10000,5,1.0,60,0.114850336313248,0.0020473418500589,rmse_table_all_10000.csv
10000,5,1.0,70,0.113495655357838,0.0033120679778123,rmse_table_all_10000.csv
10000,5,1.0,80,0.115182322263718,0.0040125131950378,rmse_table_all_10000.csv
10000,5,1.0,90,0.117212720215321,0.0013217385141431,rmse_table_all_10000.csv
10000,5,1.0,100,0.116061854362488,0.0018592851967011,rmse_table_all_10000.csv
10000,5,1.0,110,0.116300098598003,0.00133066563753,rmse_table_all_10000.csv
10000,5,1.0,120,0.120077574253082,0.0037008924290927,rmse_table_all_10000.csv
10000,5,1.0,130,0.117709322273731,0.0016113035132983,rmse_table_all_10000.csv
10000,5,1.0,140,0.120398955047131,0.0021744681371469,rmse_table_all_10000.csv
10000,5,1.0,150,0.122983749210835,0.003284035309062,rmse_table_all_10000.csv
10000,5,1.0,160,0.124584113061428,0.0026119009438211,rmse_table_all_10000.csv
10000,5,1.0,170,0.124704971909523,0.0031242971055572,rmse_table_all_10000.csv
10000,5,1.0,180,0.129025846719742,0.0053100018019459,rmse_table_all_10000.csv
10000,5,1.0,190,0.129981207847595,0.0039604587557767,rmse_table_all_10000.csv
10000,5,1.0,200,0.129630601406097,0.0025214496172501,rmse_table_all_10000.csv
10000,5,1.0,210,0.137126246094704,0.0042455526439655,rmse_table_all_10000.csv
10000,5,1.0,220,0.133227518200874,0.0015524227739886,rmse_table_all_10000.csv
10000,5,1.0,230,0.138861128687859,0.0039540533357869,rmse_table_all_10000.csv
10000,5,1.0,240,0.137541773915291,0.0043015073541323,rmse_table_all_10000.csv
10000,10,0.25,10,0.317581391334534,0.0192678318045889,rmse_table_all_10000.csv
10000,10,0.25,35,0.106775464117527,0.0032402270161547,rmse_table_all_10000.csv
10000,10,0.25,60,0.0846152082085609,0.0020395642311675,rmse_table_all_10000.csv
10000,10,0.25,85,0.0789211079478263,0.0016106178424285,rmse_table_all_10000.csv
10000,10,0.25,110,0.0753681316971778,0.0015891456086377,rmse_table_all_10000.csv
10000,10,0.25,135,0.0702019453048706,0.0010041813564849,rmse_table_all_10000.csv
10000,10,0.25,160,0.0672222584486007,0.0015285345002301,rmse_table_all_10000.csv
10000,10,0.25,185,0.0636296987533569,0.000662844169581,rmse_table_all_10000.csv
10000,10,0.25,210,0.0627688556909561,0.0017847548991662,rmse_table_all_10000.csv
10000,10,0.25,235,0.0608877219259738,0.0007315240526138,rmse_table_all_10000.csv
10000,10,0.25,260,0.060103902220726,0.0011432577008067,rmse_table_all_10000.csv
10000,10,0.25,285,0.0607012629508972,0.0014468195278931,rmse_table_all_10000.csv
10000,10,0.25,310,0.0607325457036495,0.0009726887806999,rmse_table_all_10000.csv
10000,10,0.25,335,0.0605791218578815,0.0010911973683752,rmse_table_all_10000.csv
10000,10,0.25,360,0.061196681112051,0.0009728192388928,rmse_table_all_10000.csv
10000,10,0.25,385,0.0604613110423088,0.0007543611266988,rmse_table_all_10000.csv
10000,10,0.25,410,0.0603889465332031,0.0012315479626021,rmse_table_all_10000.csv
10000,10,0.25,435,0.062276554852724,0.0009070584939268,rmse_table_all_10000.csv
10000,10,0.25,460,0.0619435459375381,0.0008522677798232,rmse_table_all_10000.csv
10000,10,0.25,485,0.0623834148049354,0.0013155235110192,rmse_table_all_10000.csv
10000,10,0.5,10,0.304181653261185,0.0054191886418431,rmse_table_all_10000.csv
10000,10,0.5,20,0.17522991001606,0.0049623474643545,rmse_table_all_10000.csv
10000,10,0.5,30,0.143269020318985,0.0097689456117153,rmse_table_all_10000.csv
10000,10,0.5,40,0.131387025117874,0.002905437405422,rmse_table_all_10000.csv
10000,10,0.5,50,0.120309568941593,0.0022546553394369,rmse_table_all_10000.csv
10000,10,0.5,60,0.117006604373455,0.0013934044945337,rmse_table_all_10000.csv
10000,10,0.5,70,0.110838249325752,0.0025471282054993,rmse_table_all_10000.csv
10000,10,0.5,80,0.106859396398067,0.0022459901269614,rmse_table_all_10000.csv
10000,10,0.5,90,0.103427600860596,0.0012607728979295,rmse_table_all_10000.csv
10000,10,0.5,100,0.0998180165886879,0.0015930681556048,rmse_table_all_10000.csv
10000,10,0.5,110,0.0961072996258735,0.003014020478996,rmse_table_all_10000.csv
10000,10,0.5,120,0.0934435710310936,0.0034442296391382,rmse_table_all_10000.csv
10000,10,0.5,130,0.0918023064732551,0.0009613828993602,rmse_table_all_10000.csv
10000,10,0.5,140,0.0920975774526596,0.0020698663378515,rmse_table_all_10000.csv
10000,10,0.5,150,0.0902913406491279,0.0022362154375002,rmse_table_all_10000.csv
10000,10,0.5,160,0.088562761247158,0.0014854707193183,rmse_table_all_10000.csv
10000,10,0.5,170,0.0887208893895149,0.0018337111333111,rmse_table_all_10000.csv
10000,10,0.5,180,0.0878915041685104,0.0009427188715539,rmse_table_all_10000.csv
10000,10,0.5,190,0.087658205628395,0.0012955283258744,rmse_table_all_10000.csv
10000,10,1.0,10,0.316822874546051,0.0080914242230263,rmse_table_all_10000.csv
10000,10,1.0,20,0.216364675760269,0.0103438893268576,rmse_table_all_10000.csv
10000,10,1.0,30,0.19037851691246,0.0049735692628566,rmse_table_all_10000.csv
10000,10,1.0,40,0.176927763223648,0.0021389359766509,rmse_table_all_10000.csv
10000,10,1.0,50,0.166428554058075,0.0022948891994479,rmse_table_all_10000.csv
10000,10,1.0,60,0.153156223893166,0.0021198869758908,rmse_table_all_10000.csv
10000,10,1.0,70,0.149805161356926,0.0028068426642681,rmse_table_all_10000.csv
10000,10,1.0,80,0.141180551052094,0.0046285265027955,rmse_table_all_10000.csv
10000,10,1.0,90,0.144512665271759,0.0029245686073128,rmse_table_all_10000.csv
10000,10,1.0,100,0.13656063079834,0.0029504820526669,rmse_table_all_10000.csv
10000,10,1.0,110,0.138191574811935,0.0034821486927037,rmse_table_all_10000.csv
10000,10,1.0,120,0.13741247355938,0.0027865103230195,rmse_table_all_10000.csv
10000,10,1.0,130,0.137673541903496,0.0055077787786221,rmse_table_all_10000.csv
10000,10,1.0,140,0.139922428131104,0.004717973590142,rmse_table_all_10000.csv
10000,10,1.0,150,0.138742277026176,0.0010123845855733,rmse_table_all_10000.csv
10000,10,1.0,160,0.14019738137722,0.001826477648015,rmse_table_all_10000.csv
10000,10,1.0,170,0.138958850502968,0.0020969031190361,rmse_table_all_10000.csv
10000,10,1.0,180,0.139817449450493,0.0026207567767268,rmse_table_all_10000.csv
